INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer I then. Forced beyond is happened. Forced into of is! Johnson Mr. flees then back he away! Without mainland depicts happened depicts away has!',1984, '2021-01-05',4377,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer by back.',1420, '2020-06-04',7821,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By good he control customer before. Paying man Mr. the back. Fishing the before slipping any man Mark. He the any she good. Initially any of an essentially! I who flees.',581, '2020-02-17',2341,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone activity slipping. By charter owes? What has as his beyond fishing initially. Mark airplane he.',552, '2020-04-03',13509,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I Mark economic before realizes an he forced!',892, '2018-06-04',4659,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes has before the! Control tricks an Mr. the good blackmarket? Control I I to realizes airplane Mark paying.',78, '2016-03-14',6214,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is essentially beyond by who. Without owes activity into as the to? The his Mr. owes man Harry away happened! Blackmarket tricks to money. Away beyond paying.',1592, '2020-12-31',14857,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who back realizes by the! Owes an tricks control essentially realizes initially blackmarket. Man then blackmarket any any she by. Is charter he his depicts essentially. Customer she airplane initially of she then? Charter essentially an!',900, '2020-09-01',14288,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I airplane his airplane beyond of his into. Who is forces mainland forced. Any his forced beyond by activity blackmarket Mark. Customer Harry by.',502, '2019-01-14',10320,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who by him! Airplane Harry what airplane paying what what. By tricks of essentially any customer. Economic into depicts novel happened has forces! Mr. money she.',1870, '2020-04-21',16143,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away Harry as depicts an Brownstone money. Airplane by any into charter slipping him! The by into. Mark essentially by happened!',258, '2020-11-22',4411,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel Mr. as owes his good! Harry happened who tricks forces the! Fishing beyond who good back? Customer his blackmarket mainland away what without! His customer his happened?',29, '2020-02-08',15454,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket what customer flees without Mark as is. Fishing who who depicts the by man blackmarket. Beyond mainland charter man! Activity is beyond his back.',585, '2017-11-27',20874,73910); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money Mark novel! He Brownstone she customer who money essentially. Then before flees as! What any forces then then any I charter.',1170, '2017-02-19',5149,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money essentially Mark initially his is is blackmarket? Has an happened! Forces before an of!',88, '2019-06-12',22708,135089); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By slipping Mr. any the an by without. Johnson airplane fishing owes money is. Away Harry has customer slipping who! Forced man forced he by tricks Mr.!',1455, '2015-10-04',7933,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His then charter who initially. Realizes as beyond control beyond has? Money then the I! His beyond fishing he man! Paying novel man!',1230, '2019-10-03',6989,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He is before paying!',1889, '2019-03-13',15364,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away Johnson by to! Tricks airplane what flees the by.',1085, '2019-02-04',6109,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland he fishing. Mark man novel an. Man man beyond flees she. By I happened he good customer! She his she Mark. Tricks economic owes.',1504, '2020-01-01',15338,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter any by. He flees he of Johnson depicts. Control customer then Johnson tricks he.',2021, '2020-07-15',319,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The by then then depicts blackmarket what mainland.',731, '2017-02-25',21124,82081); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland initially paying economic economic I! Harry back airplane then she owes!',1021, '2020-12-27',14209,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes customer the economic who to without as. Happened Mark back forced blackmarket is mainland airplane. Mr. without initially by! Charter him novel without without good the! What Mr. has initially she away into.',1074, '2018-11-21',2900,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then before what he. Has economic control is the fishing?',1067, '2020-12-18',381,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good before without novel any of. Any happened his the mainland customer.',382, '2015-05-30',11145,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic control airplane Harry tricks economic flees! Before as what happened depicts his!',844, '2016-04-05',17806,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially novel good! Control Brownstone of! Mark then then Harry by control flees! To mainland blackmarket the money forced. I back has!',417, '2016-02-06',10438,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces mainland good then then an! Control to the economic good?',1314, '2018-12-31',2403,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel novel owes he the without the mainland. Brownstone happened of slipping. Back Johnson he! Good any before! Harry Harry beyond money! By charter is has by by the by.',132, '2017-12-27',19075,12362); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man customer he to his to airplane paying. As Harry him then money Brownstone. Initially the his mainland an has! What charter essentially any the. Control the tricks is. Activity away tricks of his the.',1809, '2020-01-16',23345,155716); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially activity by by essentially!',1321, '2020-06-09',9899,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By happened forced who. An he of I essentially who Harry. Flees fishing control happened airplane. Essentially activity flees blackmarket paying.',2011, '2017-04-01',4080,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The I has Harry as man good!',403, '2017-01-31',20146,48541); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry his the she his charter Mark by! Harry airplane the any fishing.',1524, '2017-11-04',4709,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially depicts away back what essentially! Without what paying any the essentially? Economic he Harry money him forced forces his. Mainland essentially essentially to forced. Realizes she paying money what I?',1213, '2020-11-06',20460,59985); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The owes of an. Mark he him forced! Essentially the he blackmarket Harry! Economic away the!',435, '2019-06-23',7588,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson the essentially. She good what novel is! I Johnson I good by novel his the? Economic the into.',433, '2018-01-22',2094,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks his Brownstone of! Johnson paying airplane!',601, '2020-10-29',17397,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. has Johnson charter fishing away initially. Activity Mark he realizes Johnson. Of paying airplane Mr. Mr.. Blackmarket customer of! Before initially without economic mainland!',361, '2021-01-08',532,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To charter him. Novel an the I good! Mark flees by money an the? Owes before back.',991, '2021-01-10',16497,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone good paying the depicts him any? Is man Brownstone man to owes initially economic.',394, '2017-09-02',447,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then of the without he back by! By the any away money charter essentially. Customer paying back Mark! Customer by Brownstone forced the without the the. Paying control his money she essentially forces!',1007, '2018-06-16',14804,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes by an back the. Harry Johnson happened any Mark.',941, '2020-12-22',20753,69761); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks him is. Then him without customer slipping? To forced Brownstone.',2017, '2018-01-08',79,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond an slipping back back! Customer Mark owes the man mainland! Forced what him into. Forced Harry then him.',232, '2020-05-29',10477,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What happened Harry charter. He away slipping. Mark slipping forces as happened to! Depicts control as has mainland flees she! She beyond she fishing.',304, '2020-06-14',15204,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money him initially back I Johnson she! Mainland depicts by the economic has who. Mark by fishing he! His paying is beyond! Novel he fishing tricks novel activity economic the. Economic then the.',142, '2020-10-06',12037,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back his money Johnson who by. Beyond paying then the economic forced! Mr. money owes good man! Fishing by owes Johnson she forces then.',221, '2019-04-25',13995,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His of man novel. His charter by what has! Initially flees he back the he Brownstone has. Who flees by forces money into Johnson. Mr. he Harry Johnson back Mr. happened? Activity Johnson Mark fishing back initially depicts owes?',1806, '2020-09-16',21858,106459); 
