INSERT INTO platnosci(id_konta, data, kwota) VALUES(1,'2017-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-06-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-07-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-08-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-09-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-10-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-11-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2018-12-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-01-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-02-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-03-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-04-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-05-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-06-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-07-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-08-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-09-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-10-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-11-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2019-12-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-01-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-02-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-03-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-04-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-05-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-06-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-07-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-08-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-09-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-10-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-11-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2020-12-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(559,'2021-01-08',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-06-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-07-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-08-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-09-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-10-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-11-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(560,'2020-12-24',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2019-12-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-01-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-02-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-03-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-04-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-05-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-06-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-07-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-08-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-09-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-10-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-11-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(561,'2020-12-27',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2014-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2014-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2015-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2016-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2017-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2018-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2019-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(562,'2020-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2015-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2015-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2015-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2015-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-01-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-02-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-03-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-04-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-05-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-06-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-07-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-08-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2016-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-01-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-02-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-03-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-04-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-05-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-06-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-07-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-08-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2017-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-01-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-02-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-03-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-04-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-05-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-06-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-07-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-08-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2018-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-01-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-02-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-03-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-04-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-05-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-06-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-07-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-08-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2019-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-01-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-02-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-03-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-04-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-05-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-06-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-07-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-08-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-09-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-10-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-11-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(563,'2020-12-08',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2019-09-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2019-10-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2019-11-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2019-12-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-01-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-02-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-03-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-04-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-05-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-06-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-07-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-08-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-09-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-10-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-11-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(564,'2020-12-12',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-01-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-02-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-03-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-04-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-05-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-06-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-07-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-08-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-09-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-10-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-11-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2014-12-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-01-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-02-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-03-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-04-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-05-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-06-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-07-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-08-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-09-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-10-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-11-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2015-12-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-01-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-02-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-03-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-04-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-05-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-06-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-07-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-08-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-09-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-10-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-11-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2016-12-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-01-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-02-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-03-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-04-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-05-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-06-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-07-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-08-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-09-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-10-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-11-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2017-12-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-01-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-02-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-03-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-04-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-05-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-06-15',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(565,'2018-07-15',60); 
