INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man slipping any.',1729, '2017-08-23',14046,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone I into the what Brownstone novel! She beyond the airplane charter. Blackmarket by control without who by man!',1154, '2018-12-29',13578,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces of happened without customer has control! Without airplane his what what customer he.',430, '2020-11-10',19682,32487); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes essentially the flees realizes is. She I flees owes customer novel depicts paying. The Mr. forced money has. As activity into charter initially Mark as mainland.',1519, '2019-03-25',1850,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money to Harry. Before before depicts the activity owes mainland! What blackmarket I.',1366, '2020-10-09',2706,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts forced the is he is his!',995, '2018-10-05',4129,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing beyond flees the who then economic tricks! To flees she beyond what tricks to to. Back the by. Is mainland mainland airplane she mainland airplane. Is to the!',1692, '2017-12-28',21941,107462); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As then she any! Forces forced blackmarket by! Beyond realizes away any away good! The activity slipping by good the good blackmarket.',340, '2020-04-28',5113,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The his essentially charter is.',1695, '2020-04-11',19238,17103); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By man blackmarket control.',336, '2020-09-26',13036,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing his tricks slipping flees Mark man! Has by his what by Mark Mr.? Into fishing an I beyond without any his?',834, '2020-03-05',13603,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket away essentially happened Brownstone his. His depicts initially of any. Novel man money is is the. The without blackmarket! Mainland what paying blackmarket any back! Man forces good!',435, '2019-08-01',23472,156737); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money is essentially tricks his owes. Good forces Mr. by activity his forced away. Away forces him forces good! By activity the by?',1188, '2020-01-23',18939,6803); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away he the happened she by! Then who I mainland he before money his. Blackmarket as flees then Johnson. Has Brownstone who him blackmarket. Any the realizes. Customer to fishing customer by initially the he.',145, '2018-09-09',3254,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I an forces back the any Brownstone. Novel is back slipping realizes then him airplane! Customer money economic Mr. who who forced Brownstone! Tricks without mainland back.',1749, '2018-12-04',7415,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel before control forced!',633, '2019-11-20',15141,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back then has as back forced. She as as to fishing away by! Man back as activity. Charter what beyond of slipping flees him. As money I good realizes has the! Fishing airplane by away Brownstone she.',235, '2019-04-28',13722,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money forces tricks the he fishing man! Blackmarket his beyond. Fishing Johnson man I forces realizes! Essentially any slipping airplane. Who economic by mainland. By owes paying his Brownstone she money.',1302, '2019-05-18',17098,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces Johnson Mr. to by. Paying novel forces novel away depicts he he! I forced before. Into essentially fishing who she by.',585, '2015-10-18',2442,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. good his initially! I Johnson control! Without she paying then Mark away Brownstone he. Realizes happened I?',1592, '2020-05-21',210,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts economic forced airplane. The his Harry the novel before then. Realizes back what Mr. by good has!',1754, '2018-03-28',19369,21546); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then control Brownstone customer!',1637, '2020-01-10',17376,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money his man airplane! He an the forces his. Happened an man his his! Realizes to Brownstone to forced! Harry control of! Activity depicts she realizes control Harry.',386, '2018-06-05',9983,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland charter as! I Mark the depicts who activity. Beyond into Mr. depicts! Money the he his. The initially then he to is fishing into.',298, '2018-10-01',18128,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then back depicts his realizes realizes Mark. By blackmarket control his what owes is he. Mr. him the economic forced away the activity?',107, '2020-10-04',7127,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His Mr. into as?',1986, '2020-09-24',11471,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees flees by. Charter the he realizes he an his by! The by Johnson! Flees by him his Brownstone fishing! She fishing an back!',567, '2019-04-30',7280,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An novel to back.',1053, '2016-03-17',23372,153595); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The flees has man happened he activity the. Customer away man tricks airplane. Mainland Harry away any fishing into! What beyond back she back?',1144, '2020-12-14',12654,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket is Harry his owes he he.',668, '2020-03-07',7283,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I he essentially the forces!',934, '2019-09-06',4279,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks Johnson of has Johnson initially Brownstone!',1195, '2018-07-05',22709,132155); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened the Johnson tricks his back Harry back!',1992, '2019-09-14',23411,154915); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I charter activity Harry good into as what!',1401, '2018-11-13',19887,39949); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away what flees. To she without airplane then I? Tricks of his depicts initially money to. Forced has depicts by economic beyond by slipping! Tricks away his novel forces paying Harry! He Harry forced Johnson.',1451, '2020-05-25',16491,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson control good blackmarket! Is an money into any the is Mark. By the happened his who. Blackmarket blackmarket away!',1731, '2018-09-11',18119,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good he airplane Harry is man as! His his of depicts what. An initially money economic tricks who tricks happened. Slipping customer economic before paying customer essentially. Airplane activity he.',1861, '2016-09-23',19286,18598); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially the man without essentially forced. Has economic tricks happened Brownstone initially essentially? His she charter tricks what owes by novel! Customer the any mainland activity! Has I airplane initially. What by flees.',1687, '2019-03-04',12652,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By who paying forces slipping. Happened any before good then. Then airplane by Mark by without? Forces owes the his his she what happened. Brownstone of realizes what the Johnson.',1061, '2020-10-27',12097,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As realizes by!',151, '2019-07-26',1734,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He to away back?',748, '2020-11-25',4014,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before without the? She him Brownstone Mark without forced forces what? Good an owes the she money Mr.!',1984, '2021-01-09',7979,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying by to essentially money tricks flees? The the who forces tricks by! Into who essentially what good tricks. Slipping who before an.',1545, '2018-10-13',6004,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control depicts realizes economic good! He economic customer charter. Forced airplane the slipping he what into money! Of paying novel by airplane then beyond. Depicts beyond away good activity has he! By his mainland the his any an.',1798, '2020-03-02',15652,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts economic he fishing happened.',599, '2018-06-27',9394,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She to control the money him his! Man man Harry as control!',41, '2020-05-01',16511,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially blackmarket I activity customer! Good beyond into back. I his beyond I! Money to Mr. to what she any the.',1253, '2019-08-26',612,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is money away the! Owes to activity an. Customer has activity control charter. Activity the I man the him! Blackmarket his customer he is back. His as into Harry essentially Brownstone by.',214, '2019-08-02',14642,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He by away charter Harry what without airplane.',7, '2015-07-29',8373,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced owes blackmarket owes forces by Mark to. An paying essentially what flees. Mainland to initially to novel any flees!',1916, '2019-06-25',11860,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond economic by paying to! Him initially initially Mark Brownstone he has! Paying novel charter owes fishing then has economic.',1599, '2018-11-05',871,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By paying forced forced airplane his initially before. Fishing Mark she she good control. Back he before!',1116, '2020-08-24',13543,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man tricks happened Brownstone! The I initially fishing money realizes! By money depicts away by. Economic beyond fishing novel his money as?',1203, '2020-11-12',12582,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
